,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_data_index,param_kernel_name,param_mismatch_nb,param_seq_length_mm,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
49,1.5919456481933594,0.014004369045843713,0.26607723236083985,0.003966619114147168,0.01,0,mismatch,"[1, 2]","[5, 7, 9, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 7, 9, 13, 8, 10, 12]}",0.6025,0.6475,0.6125,0.5925,0.5625,0.6035,0.027640549922170497,2516
50,1.5860205173492432,0.014716065558878532,0.26859474182128906,0.0011998305116520816,0.01,0,mismatch,"[1, 2]","[5, 7, 11, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 7, 11, 13, 8, 10, 12]}",0.61,0.6275,0.6125,0.5825,0.5575,0.5980000000000001,0.024919871588754215,2520
51,1.5810878276824951,0.027076464737386806,0.26675753593444823,0.001438768734209899,0.01,0,mismatch,"[1, 2]","[5, 9, 11, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 9, 11, 13, 8, 10, 12]}",0.62,0.6375,0.6075,0.6,0.5525,0.6035,0.028486839066488225,2516
52,1.6119260311126709,0.041848569729254034,0.2659464359283447,0.0010581548633579864,0.01,0,mismatch,"[1, 2]","[6, 7, 9, 11, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [6, 7, 9, 11, 8, 10, 12]}",0.61,0.6575,0.62,0.615,0.5975,0.6200000000000001,0.020186629238186333,2373
53,1.5685557842254638,0.00956349923888805,0.2634901523590088,0.002318370559950005,0.01,0,mismatch,"[1, 2]","[6, 7, 9, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [6, 7, 9, 13, 8, 10, 12]}",0.61,0.67,0.635,0.59,0.5975,0.6205,0.02908607914449799,2362
54,1.5686898231506348,0.006756411132014014,0.2644681453704834,0.0019907542036040203,0.01,0,mismatch,"[1, 2]","[6, 7, 11, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [6, 7, 11, 13, 8, 10, 12]}",0.615,0.6525,0.625,0.5925,0.5775,0.6125,0.02602883016964072,2505
55,1.5805052757263183,0.017652581808686313,0.2637906074523926,0.0013754371010589364,0.01,0,mismatch,"[1, 2]","[6, 9, 11, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [6, 9, 11, 13, 8, 10, 12]}",0.62,0.665,0.6325,0.595,0.57,0.6165,0.03238826948140332,2434
56,1.5648341178894043,0.006873047850867725,0.26389374732971194,0.0020723834352331673,0.01,0,mismatch,"[1, 2]","[7, 9, 11, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [7, 9, 11, 13, 8, 10, 12]}",0.6125,0.6725,0.6225,0.61,0.6,0.6235,0.025524498036200435,2322
57,1.5904087543487548,0.00658271048712179,0.293032169342041,0.0015767289657565942,0.01,0,mismatch,"[1, 2]","[5, 6, 7, 9, 11, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 6, 7, 9, 11, 8, 10, 12]}",0.61,0.665,0.6175,0.605,0.6,0.6195,0.023473389188611027,2378
58,1.5920866966247558,0.006905093851607364,0.293014669418335,0.0012382865589591699,0.01,0,mismatch,"[1, 2]","[5, 6, 7, 9, 13, 8, 10, 12]","{'C': 0.01, 'data_index': 0, 'kernel_name': 'mismatch', 'mismatch_nb': [1, 2], 'seq_length_mm': [5, 6, 7, 9, 13, 8, 10, 12]}",0.6025,0.655,0.6275,0.6025,0.595,0.6164999999999999,0.022169799277395364,2448
